N_node,Soma_surface,N_stem,Number_of_Nodes,Soma_Surface,Number_of_Stems,Number_of_Bifurcations,Number_of_Branches,Number_of_Tips,Overall_Width,Overall_Height,Overall_Depth,Average_Diameter,Total_Length,Total_Surface,Total_Volume,Max_Euclidean_Distance,Max_Path_Distance,Max_Branch_Order,Average_Contraction,Average_Fragmentation,Average_PD_Ratio,Avg_Bif_Angle_Local,Avg_Bif_Angle_Remote,Hausdorff_Dimension,Name,PlateID,WellID
21.0,45238.934212,2.0,21.0,45238.9,2.0,1.0,2.0,2.0,97.1472,96.0,0.0,51.9783,196.297,33299.1,634557.0,97.6577,98.2846,1.0,0.990354,9.0,0.906858,75.3312,69.8552,1.01621,segment_0003_app2.swc,Xu_BA071_CP_2,E09
9.0,4071.504079,2.0,9.0,4071.5,2.0,1.0,2.0,2.0,23.9986,42.6539,0.0,18.64,66.9839,4035.17,23370.0,24.9911,37.8448,1.0,0.742032,3.0,0.909892,140.174,101.418,,segment_0025_app2.swc,Xu_BA071_CP_2,E09
9.0,4071.504079,2.0,9.0,4071.5,2.0,1.0,2.0,2.0,53.026,26.0596,0.0,17.3121,68.3708,3733.99,20429.5,34.176,34.8651,1.0,0.989798,3.0,0.888889,133.825,108.342,,segment_0009_app2.swc,Xu_BA071_CP_2,E09
11.0,23295.992704,1.0,11.0,23296.0,1.0,0.0,1.0,1.0,91.9915,37.6877,0.0,40.7799,99.536,14025.4,196096.0,99.4123,99.536,1.0,0.998756,9.0,0.90911,,,0.947533,segment_0002_app2.swc,Xu_BA071_CP_2,E09
20.0,13684.777599,2.0,20.0,13684.8,2.0,4.0,8.0,5.0,53.8705,74.1475,0.0,23.1872,137.146,12009.2,136610.0,71.1196,75.9664,4.0,0.981768,1.375,0.919384,76.9366,65.4718,1.18763,segment_0018_app2.swc,Xu_BA071_CP_2,E09
20.0,7238.229474,1.0,20.0,7238.23,1.0,1.0,3.0,2.0,44.5234,151.649,0.0,21.3072,187.754,13257.5,92605.1,156.601,158.593,2.0,0.966595,5.33333,0.834254,89.745,130.703,1.04758,segment_0010_app2.swc,Xu_BA071_CP_2,E09
24.0,180955.736847,1.0,24.0,180956.0,1.0,0.0,1.0,1.0,72.6237,197.412,0.0,95.2935,228.956,71524.6,2.56788,204.498,228.956,1.0,0.893176,22.0,0.979325,,,0.932535,segment_0007_app2.swc,Xu_BA071_CP_2,E09
1.0,8494.866535,0.0,1.0,8494.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,segment_0154_app2.swc,Xu_BA071_CP_2,E10
108.0,8494.866535,3.0,108.0,8494.87,3.0,5.0,11.0,7.0,490.746,313.331,0.0,12.6313,1024.25,39451.8,232251.0,478.491,667.22,5.0,0.971725,8.72727,0.926874,56.2408,79.0124,1.03898,segment_0007_app2.swc,Xu_BA071_CP_2,E10
84.0,3216.990877,2.0,84.0,3216.99,2.0,2.0,4.0,3.0,215.058,687.071,0.0,8.52666,814.399,21517.6,61365.2,639.925,707.14,2.0,0.965508,19.75,0.863564,107.843,141.044,0.933376,segment_0050_app2.swc,Xu_BA071_CP_2,E10
52.0,3216.990877,2.0,52.0,3216.99,2.0,1.0,2.0,2.0,485.625,66.4185,0.0,7.92839,501.435,12350.5,30754.4,325.156,332.372,1.0,0.981787,24.5,0.790684,162.282,164.439,0.932895,segment_0113_app2.swc,Xu_BA071_CP_2,E10
64.0,3631.681108,2.0,64.0,3631.68,2.0,1.0,2.0,2.0,550.148,228.196,0.0,7.39478,613.024,13335.2,31683.4,516.232,522.88,1.0,0.990692,30.5,0.960041,154.937,150.106,1.00017,segment_0040_app2.swc,Xu_BA071_CP_2,E10
83.0,7853.981634,2.0,83.0,7853.98,2.0,1.0,2.0,2.0,357.484,395.86,0.0,8.39506,807.941,20736.7,62066.4,386.816,412.048,1.0,0.902884,40.0,0.854868,147.68,62.9633,0.978675,segment_0081_app2.swc,Xu_BA071_CP_2,E10
1.0,3216.990877,0.0,1.0,3216.99,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,segment_0143_app2.swc,Xu_BA071_CP_2,E10
4.0,7356.146261,1.0,4.0,7356.15,1.0,0.0,1.0,1.0,11.546,27.521,0.0,14.3871,29.8778,1801.56,11034.9,29.8449,29.8778,1.0,0.998897,2.0,0.670767,,,0.0,segment_0195_app2.swc,Xu_BA071_CP_2,E10
1.0,4536.459792,0.0,1.0,4536.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,segment_0185_app2.swc,Xu_BA071_CP_2,E10
26.0,4536.459792,4.0,26.0,4536.46,4.0,2.0,6.0,5.0,76.2371,95.0,0.0,13.6168,229.212,9314.89,40805.9,65.5134,71.9976,2.0,0.974033,3.16667,0.691382,104.761,89.2918,0.974005,segment_0099_app2.swc,Xu_BA071_CP_2,E10
54.0,9308.04435,1.0,54.0,9308.04,1.0,0.0,1.0,1.0,409.391,236.761,0.0,7.45153,527.777,12573.3,38326.8,465.545,527.777,1.0,0.882088,52.0,0.747373,,,0.953673,segment_0103_app2.swc,Xu_BA071_CP_2,E10
1.0,6082.123377,0.0,1.0,6082.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,segment_0164_app2.swc,Xu_BA071_CP_2,E10
37.0,7238.229474,3.0,37.0,7238.23,3.0,2.0,5.0,4.0,132.929,136.0,0.0,18.8787,326.198,17949.2,114082.0,105.85,113.174,2.0,0.966463,6.2,0.915418,104.584,98.8712,0.967579,segment_0077_app2.swc,Xu_BA071_CP_2,E10
104.0,4536.459792,2.0,104.0,4536.46,2.0,1.0,2.0,2.0,1001.38,110.11,0.0,8.60191,1017.3,26938.2,83432.1,598.141,606.067,1.0,0.989954,50.5,0.944853,161.577,173.729,0.997707,segment_0047_app2.swc,Xu_BA071_CP_2,E10
84.0,6647.610055,2.0,84.0,6647.61,2.0,2.0,4.0,3.0,419.915,231.788,0.0,9.91188,810.888,24085.3,107905.0,399.197,459.068,2.0,0.944516,19.75,0.875862,128.229,122.778,1.01328,segment_0201_app2.swc,Xu_BA071_CP_2,E10
118.0,9160.884178,4.0,118.0,9160.88,4.0,3.0,8.0,6.0,458.814,467.93,0.0,10.3014,1120.44,32472.5,157829.0,470.057,522.335,2.0,0.974747,13.625,0.896014,63.3415,116.861,1.03414,segment_0017_app2.swc,Xu_BA071_CP_2,E10
34.0,3631.681108,2.0,34.0,3631.68,2.0,1.0,2.0,2.0,265.258,176.459,0.0,7.59345,322.843,7559.5,20065.9,243.121,246.717,1.0,0.988566,15.5,0.815909,173.7,178.314,0.953445,segment_0174_app2.swc,Xu_BA071_CP_2,E10
75.0,5026.548246,3.0,75.0,5026.55,3.0,3.0,7.0,5.0,225.469,262.502,0.0,9.76513,689.268,18934.3,71103.2,263.164,275.459,3.0,0.982253,9.57143,0.955499,51.7075,58.5131,1.00995,segment_0182_app2.swc,Xu_BA071_CP_2,E10
67.0,2827.433388,3.0,67.0,2827.43,3.0,3.0,7.0,5.0,274.939,219.779,0.0,7.91534,626.322,14746.4,42513.8,231.717,279.482,2.0,0.943093,8.42857,0.749438,113.64,111.965,1.05008,segment_0078_app2.swc,Xu_BA071_CP_2,E10
34.0,7238.229474,4.0,34.0,7238.23,4.0,1.0,4.0,4.0,103.0,151.13,0.0,17.9539,312.928,17116.4,101694.0,86.9915,92.4526,1.0,0.954312,7.25,0.830586,85.1498,122.912,1.11247,segment_0048_app2.swc,Xu_BA071_CP_2,E10
49.0,4536.459792,2.0,49.0,4536.46,2.0,1.0,2.0,2.0,120.353,444.502,0.0,9.32154,468.324,13160.0,38987.5,278.134,279.891,1.0,0.986697,23.0,0.917953,179.078,163.497,0.976689,segment_0144_app2.swc,Xu_BA071_CP_2,E10
98.0,5026.548246,2.0,98.0,5026.55,2.0,1.0,2.0,2.0,540.735,718.57,0.0,8.62791,959.63,25693.4,97367.2,826.456,882.404,1.0,0.964985,47.5,0.922137,113.09,160.9,1.00006,segment_0123_app2.swc,Xu_BA071_CP_2,E10
61.0,6647.610055,2.0,61.0,6647.61,2.0,1.0,2.0,2.0,417.949,179.213,0.0,9.55349,579.174,15561.8,59272.6,402.853,528.353,1.0,0.87691,29.0,1.01346,58.8456,118.023,0.997964,segment_0008_app2.swc,Xu_BA071_CP_2,E10
25.0,6082.123377,2.0,25.0,6082.12,2.0,3.0,6.0,4.0,86.0,120.9,0.0,22.2991,210.329,14164.8,97446.5,89.041,92.9279,3.0,0.98345,3.0,0.909397,81.9701,98.8209,1.0,segment_0173_app2.swc,Xu_BA071_CP_2,E10
11.0,21124.069003,1.0,11.0,21124.1,1.0,0.0,1.0,1.0,24.385,94.1958,0.0,31.2306,99.1483,10677.0,148170.0,96.8703,99.1483,1.0,0.977024,9.0,0.97561,,,1.05889,segment_0058_app2.swc,Xu_BA071_CP_2,E10
10.0,5026.548246,2.0,10.0,5026.55,2.0,1.0,2.0,2.0,17.0237,75.6452,0.0,15.4541,80.5035,3695.5,18989.8,49.6558,49.6969,1.0,0.995076,3.5,0.875,140.919,149.574,,segment_0057_app2.swc,Xu_BA071_CP_2,E10
21.0,3631.681108,2.0,21.0,3631.68,2.0,1.0,2.0,2.0,60.9291,163.929,0.0,16.6741,183.315,9315.43,50833.5,134.983,143.159,1.0,0.968574,9.0,0.970588,179.224,177.825,0.984813,segment_0134_app2.swc,Xu_BA071_CP_2,E10
50.0,4071.504079,2.0,50.0,4071.5,2.0,2.0,4.0,3.0,272.199,280.899,0.0,7.51925,468.009,10570.5,28063.7,274.774,315.995,2.0,0.972286,11.25,0.724679,126.252,115.64,0.987572,segment_0091_app2.swc,Xu_BA071_CP_2,E10
14.0,3216.990877,2.0,14.0,3216.99,2.0,2.0,4.0,3.0,72.374,58.2353,0.0,16.959,111.62,5700.26,30681.9,45.8914,46.2882,2.0,0.988193,2.25,0.962419,104.681,126.548,,segment_0192_app2.swc,Xu_BA071_CP_2,E10
42.0,3631.681108,2.0,42.0,3631.68,2.0,2.0,4.0,3.0,226.751,244.408,0.0,8.2049,385.749,9080.53,24442.6,275.941,295.083,2.0,0.979351,9.25,0.794148,93.2276,95.391,0.97498,segment_0030_app2.swc,Xu_BA071_CP_2,E10
130.0,10568.317687,2.0,130.0,10568.3,2.0,2.0,4.0,3.0,865.318,412.888,0.0,9.21691,1263.19,34651.0,150293.0,584.905,773.523,2.0,0.92697,31.25,0.848957,53.3089,122.978,1.00338,segment_0070_app2.swc,Xu_BA071_CP_2,E10
38.0,2463.00864,3.0,38.0,2463.01,3.0,3.0,7.0,5.0,106.925,187.933,0.0,11.5029,328.607,11116.2,42822.4,131.963,135.31,3.0,0.993823,4.28571,0.780146,88.4383,94.5438,1.05217,segment_0018_app2.swc,Xu_BA071_CP_2,E10
50.0,3216.990877,2.0,50.0,3216.99,2.0,1.0,2.0,2.0,407.105,186.138,0.0,9.19366,475.879,13165.6,42776.9,438.31,470.209,1.0,0.96608,23.5,1.0,138.451,86.061,0.957972,segment_0010_app2.swc,Xu_BA071_CP_2,E10
62.0,2463.00864,2.0,62.0,2463.01,2.0,1.0,2.0,2.0,501.059,146.086,0.0,8.69116,595.927,15845.2,41070.3,424.247,490.076,1.0,0.929665,29.5,0.937907,172.162,132.387,1.00675,segment_0067_app2.swc,Xu_BA071_CP_2,E10
14.0,4071.504079,3.0,14.0,4071.5,3.0,1.0,3.0,3.0,57.0,68.6124,0.0,14.5414,120.957,5574.14,28361.8,44.7214,45.164,1.0,0.994655,3.33333,0.779859,131.737,140.044,,segment_0163_app2.swc,Xu_BA071_CP_2,E10
44.0,5026.548246,4.0,44.0,5026.55,4.0,1.0,4.0,4.0,177.37,198.0,0.0,9.79641,412.231,11792.0,39644.8,119.708,120.48,1.0,0.970857,9.75,0.773238,134.744,110.516,1.02829,segment_0124_app2.swc,Xu_BA071_CP_2,E10
55.0,3216.990877,2.0,55.0,3216.99,2.0,2.0,4.0,3.0,348.866,346.242,0.0,7.31728,518.789,11443.5,25997.3,394.784,398.89,2.0,0.987545,12.5,0.821875,115.423,101.53,0.994032,segment_0096_app2.swc,Xu_BA071_CP_2,E10
34.0,5026.548246,2.0,34.0,5026.55,2.0,4.0,8.0,5.0,83.0,147.358,0.0,20.2273,283.966,17108.5,101880.0,114.748,150.516,3.0,0.932352,3.125,0.978788,74.1268,131.598,0.990446,segment_0028_app2.swc,Xu_BA071_CP_2,E10
6.0,4019.285518,1.0,6.0,4019.29,1.0,0.0,1.0,1.0,45.9807,16.1595,0.0,17.8684,49.5054,3349.21,20934.4,48.7376,49.5054,1.0,0.98449,4.0,0.838729,,,,segment_0133_app2.swc,Xu_BA071_CP_2,E10
1.0,6647.610055,0.0,1.0,6647.61,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,segment_0206_app2.swc,Xu_BA071_CP_2,E10
16.0,6082.123377,3.0,16.0,6082.12,3.0,1.0,3.0,3.0,86.3335,48.215,0.0,27.3735,132.035,11436.4,89902.8,57.3872,60.4248,1.0,0.970904,4.0,0.926414,177.824,138.804,1.04439,segment_0020_app2.swc,Xu_BA071_CP_2,E10
97.0,7238.229474,3.0,97.0,7238.23,3.0,1.0,3.0,3.0,646.129,242.97,0.0,11.3869,937.46,32044.0,138143.0,588.669,634.653,1.0,0.944829,31.0,0.880426,134.773,82.5904,1.01144,segment_0086_app2.swc,Xu_BA071_CP_2,E10
1.0,5541.769441,0.0,1.0,5541.77,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,segment_0068_app2.swc,Xu_BA071_CP_2,E10
117.0,5026.548246,3.0,117.0,5026.55,3.0,3.0,7.0,5.0,516.539,522.099,0.0,9.32187,1132.71,32403.4,102689.0,520.529,584.157,3.0,0.968979,15.5714,0.835025,76.5957,96.2055,1.02707,segment_0104_app2.swc,Xu_BA071_CP_2,E10
92.0,5026.548246,2.0,92.0,5026.55,2.0,2.0,4.0,3.0,264.516,296.578,0.0,8.91691,874.414,23171.2,68876.8,351.212,505.114,2.0,0.881721,21.75,0.926662,109.99,74.3543,0.994164,segment_0027_app2.swc,Xu_BA071_CP_2,E10
42.0,3216.990877,2.0,42.0,3216.99,2.0,1.0,2.0,2.0,402.633,21.9028,0.0,10.0166,404.18,12781.1,41199.0,207.201,207.785,1.0,0.997474,19.5,0.902512,179.931,178.962,0.981671,segment_0038_app2.swc,Xu_BA071_CP_2,E10
121.0,2827.433388,2.0,121.0,2827.43,2.0,5.0,10.0,6.0,408.743,426.239,0.0,7.53988,1153.49,26356.0,64879.8,335.39,349.705,3.0,0.980327,11.0,0.825191,98.9338,112.734,1.01565,segment_0089_app2.swc,Xu_BA071_CP_2,E10
20.0,5026.548246,3.0,20.0,5026.55,3.0,2.0,5.0,4.0,60.0,85.9783,0.0,18.2875,167.6,9184.94,52008.4,52.4309,54.1382,2.0,0.969611,2.8,0.847368,83.0253,105.488,,segment_0076_app2.swc,Xu_BA071_CP_2,E10
84.0,15393.804003,2.0,84.0,15393.8,2.0,2.0,4.0,3.0,240.839,583.597,0.0,16.0377,797.254,37578.9,254662.0,606.365,648.298,2.0,0.945194,19.75,1.08449,69.8745,62.3368,0.975489,segment_0155_app2.swc,Xu_BA071_CP_2,E10
28.0,3631.681108,2.0,28.0,3631.68,2.0,1.0,2.0,2.0,161.511,190.421,0.0,12.434,252.166,9151.64,37111.5,199.804,202.142,1.0,0.993981,12.5,0.968256,179.907,175.707,0.941322,segment_0037_app2.swc,Xu_BA071_CP_2,E10
29.0,21934.200423,1.0,29.0,21934.2,1.0,0.0,1.0,1.0,253.103,90.1893,0.0,11.3255,278.034,10188.8,81001.1,268.692,278.034,1.0,0.9664,27.0,0.852624,,,0.977516,segment_0069_app2.swc,Xu_BA071_CP_2,E10
1.0,4536.459792,0.0,1.0,4536.46,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,segment_0193_app2.swc,Xu_BA071_CP_2,E10
26.0,2827.433388,2.0,26.0,2827.43,2.0,2.0,4.0,3.0,138.0,65.9973,0.0,10.1193,230.112,6702.95,22805.4,85.5862,88.5243,2.0,0.913355,5.25,0.866667,101.623,145.562,0.975753,segment_0114_app2.swc,Xu_BA071_CP_2,E10
40.0,4536.459792,2.0,40.0,4536.46,2.0,1.0,2.0,2.0,319.67,96.9279,0.0,12.6977,375.502,14345.9,73458.0,274.623,321.031,1.0,0.918178,18.5,1.02632,160.323,177.016,0.987993,segment_0200_app2.swc,Xu_BA071_CP_2,E10
47.0,9852.034562,3.0,47.0,9852.03,3.0,2.0,5.0,4.0,297.324,76.0548,0.0,15.5418,426.557,18611.1,122386.0,244.849,259.955,2.0,0.973774,8.2,0.925174,86.9663,88.968,1.02641,segment_0165_app2.swc,Xu_BA071_CP_2,E10
101.0,3631.681108,2.0,101.0,3631.68,2.0,3.0,6.0,4.0,586.795,418.734,0.0,7.88825,963.921,22175.3,61797.5,645.596,709.668,3.0,0.976429,15.6667,0.906002,90.4594,100.178,1.03539,segment_0080_app2.swc,Xu_BA071_CP_2,E10
93.0,3631.681108,2.0,93.0,3631.68,2.0,1.0,2.0,2.0,887.296,93.6361,0.0,6.39157,908.834,17772.6,36238.5,811.726,830.538,1.0,0.985168,45.0,0.913744,152.343,167.324,1.02044,segment_0175_app2.swc,Xu_BA071_CP_2,E10
45.0,4071.504079,2.0,45.0,4071.5,2.0,1.0,2.0,2.0,266.882,322.507,0.0,10.4148,429.429,13758.0,41688.9,259.549,263.244,1.0,0.987186,21.0,0.881769,168.858,161.564,0.944484,segment_0049_app2.swc,Xu_BA071_CP_2,E10
87.0,11309.733553,1.0,87.0,11309.7,1.0,0.0,1.0,1.0,325.786,489.416,0.0,9.56124,855.385,25968.2,163668.0,521.175,855.385,1.0,0.575401,85.0,0.923657,,,1.01439,segment_0153_app2.swc,Xu_BA071_CP_2,E10
3.0,4071.504079,1.0,3.0,4071.5,1.0,0.0,1.0,1.0,5.5995,18.0179,0.0,14.6667,19.7142,1366.08,7780.64,18.8679,19.7142,1.0,0.957072,1.0,0.722222,,,0.0,segment_0059_app2.swc,Xu_BA071_CP_2,E10
39.0,7853.981634,3.0,39.0,7853.98,3.0,2.0,5.0,4.0,239.869,134.829,0.0,12.0676,363.465,13611.1,79839.6,189.972,202.755,2.0,0.975524,6.6,0.690439,129.759,115.425,1.05774,segment_0090_app2.swc,Xu_BA071_CP_2,E10
69.0,3216.990877,3.0,69.0,3216.99,3.0,1.0,3.0,3.0,256.185,469.943,0.0,9.12364,657.245,17857.9,47519.9,320.933,359.021,1.0,0.951871,21.6667,0.933273,154.244,141.216,0.978103,segment_0060_app2.swc,Xu_BA071_CP_2,E10
32.0,7238.229474,3.0,32.0,7238.23,3.0,3.0,7.0,5.0,94.0,97.0,0.0,20.5098,258.375,14614.4,90798.0,68.9638,70.2977,2.0,0.986282,3.42857,0.944889,81.5264,97.8749,0.95818,segment_0079_app2.swc,Xu_BA071_CP_2,E10
38.0,14526.72443,2.0,38.0,14526.7,2.0,1.0,2.0,2.0,324.405,54.6828,0.0,18.776,356.992,20129.2,165193.0,243.176,270.175,1.0,0.930092,17.5,0.915056,123.276,165.67,0.976057,segment_0112_app2.swc,Xu_BA071_CP_2,E10
38.0,12867.963509,2.0,38.0,12868.0,2.0,3.0,6.0,4.0,183.373,89.3751,0.0,22.7729,330.092,19906.3,153785.0,173.222,185.5,3.0,0.983199,5.16667,0.93515,61.1088,76.7942,0.980398,segment_0066_app2.swc,Xu_BA071_CP_2,E10
74.0,4071.504079,3.0,74.0,4071.5,3.0,2.0,5.0,4.0,275.045,447.997,0.0,8.92068,696.213,18482.3,57444.3,376.646,390.87,2.0,0.975613,13.6,0.81737,96.8351,111.8,0.973081,segment_0021_app2.swc,Xu_BA071_CP_2,E10
6.0,2379.079089,1.0,6.0,2379.08,1.0,0.0,1.0,1.0,43.5649,20.3576,0.0,10.2635,49.3504,1909.26,6163.65,48.0867,49.3504,1.0,0.974393,4.0,0.575894,,,,segment_0098_app2.swc,Xu_BA071_CP_2,E10
53.0,2827.433388,1.0,53.0,2827.43,1.0,1.0,3.0,2.0,270.608,343.766,0.0,9.03826,509.786,14482.0,47033.2,416.896,491.116,2.0,0.914021,16.3333,0.905366,58.9783,89.6053,0.969096,segment_0115_app2.swc,Xu_BA071_CP_2,E10
21.0,4536.459792,2.0,21.0,4536.46,2.0,1.0,2.0,2.0,167.0,85.0,0.0,13.977,191.7,8379.76,36662.8,105.679,108.489,1.0,0.979404,9.0,0.903053,167.41,174.274,0.932886,segment_0145_app2.swc,Xu_BA071_CP_2,E10
144.0,5026.548246,3.0,144.0,5026.55,3.0,4.0,9.0,6.0,610.196,362.229,0.0,10.5054,1368.71,41594.5,156993.0,527.565,734.44,4.0,0.95706,14.8889,0.97795,72.3985,110.773,1.01586,segment_0031_app2.swc,Xu_BA071_CP_2,E10
50.0,4071.504079,2.0,50.0,4071.5,2.0,2.0,4.0,3.0,208.367,240.93,0.0,10.7652,463.399,15054.1,60305.4,251.618,323.326,2.0,0.932537,11.25,0.909499,127.58,94.474,0.986955,segment_0102_app2.swc,Xu_BA071_CP_2,E10
5.0,12577.120175,1.0,5.0,12577.1,1.0,0.0,1.0,1.0,35.1576,16.1894,0.0,28.2616,39.3008,4357.93,44935.5,38.706,39.3008,1.0,0.984865,3.0,0.852201,,,0.0,segment_0071_app2.swc,Xu_BA071_CP_2,E10
3.0,1104.758302,1.0,3.0,1104.76,1.0,0.0,1.0,1.0,11.1863,16.3626,0.0,6.66667,19.9256,625.981,1564.95,19.8209,19.9256,1.0,0.994745,1.0,0.533263,,,0.0,segment_0001_app2.swc,Xu_BA071_CP_2,E10
64.0,5541.769441,2.0,64.0,5541.77,2.0,6.0,12.0,7.0,205.266,278.407,0.0,13.5528,576.731,23371.8,125512.0,217.319,234.515,5.0,0.985964,4.25,0.927386,88.2369,90.3825,0.967042,segment_0183_app2.swc,Xu_BA071_CP_2,E10
21.0,4071.504079,2.0,21.0,4071.5,2.0,1.0,2.0,2.0,161.33,90.1366,0.0,12.4332,187.342,6984.85,25529.6,122.292,124.033,1.0,0.987461,9.0,0.897728,172.698,176.028,0.902703,segment_0061_app2.swc,Xu_BA071_CP_2,E10
60.0,3631.681108,3.0,60.0,3631.68,3.0,1.0,3.0,3.0,420.211,158.813,0.0,10.0448,579.752,18203.9,64312.1,369.187,385.861,1.0,0.922214,18.6667,0.831149,97.7662,105.612,0.975863,segment_0122_app2.swc,Xu_BA071_CP_2,E10
19.0,3216.990877,2.0,19.0,3216.99,2.0,1.0,2.0,2.0,50.6507,152.035,0.0,12.5478,162.228,5772.28,21827.1,91.871,92.1313,1.0,0.990349,8.0,1.0,161.0,170.311,1.0,segment_0011_app2.swc,Xu_BA071_CP_2,E10
47.0,5541.769441,2.0,47.0,5541.77,2.0,1.0,2.0,2.0,184.76,322.046,0.0,10.9527,450.549,15271.7,77392.2,359.857,372.421,1.0,0.963465,22.0,0.925462,140.173,45.3006,0.939292,segment_0046_app2.swc,Xu_BA071_CP_2,E10
164.0,2463.00864,2.0,164.0,2463.01,2.0,1.0,2.0,2.0,698.197,1305.98,0.0,7.13807,1622.69,36394.4,79185.0,902.691,933.836,1.0,0.975691,80.5,0.873939,154.848,137.143,1.01913,segment_0142_app2.swc,Xu_BA071_CP_2,E10
65.0,5026.548246,2.0,65.0,5026.55,2.0,2.0,4.0,3.0,158.867,546.315,0.0,11.7607,608.588,21627.8,82360.4,392.784,398.587,2.0,0.987069,15.0,0.944664,109.097,100.846,0.967749,segment_0029_app2.swc,Xu_BA071_CP_2,E10
38.0,4536.459792,3.0,38.0,4536.46,3.0,1.0,3.0,3.0,172.149,240.523,0.0,14.7043,355.54,16096.6,79812.9,202.608,216.411,1.0,0.951453,11.3333,0.894737,137.659,160.311,1.0,segment_0056_app2.swc,Xu_BA071_CP_2,E10
47.0,5026.548246,3.0,47.0,5026.55,3.0,1.0,3.0,3.0,278.563,219.049,0.0,11.0784,436.614,13815.6,64044.6,294.087,328.244,1.0,0.889928,14.3333,0.959333,93.3979,120.582,1.00247,segment_0132_app2.swc,Xu_BA071_CP_2,E10
91.0,2463.00864,2.0,91.0,2463.01,2.0,2.0,4.0,3.0,650.108,354.321,0.0,8.77497,873.512,23855.0,60708.2,658.563,736.253,2.0,0.952024,21.5,0.996438,97.4237,90.661,1.03882,segment_0152_app2.swc,Xu_BA071_CP_2,E10
74.0,7238.229474,3.0,74.0,7238.23,3.0,3.0,7.0,5.0,459.627,214.629,0.0,12.7192,686.318,24034.0,125744.0,435.402,508.374,2.0,0.966399,9.42857,0.911449,51.8658,89.104,1.06738,segment_0026_app2.swc,Xu_BA071_CP_2,E10
1.0,15393.804003,0.0,1.0,15393.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,segment_0088_app2.swc,Xu_BA071_CP_2,E10
45.0,4071.504079,2.0,45.0,4071.5,2.0,1.0,2.0,2.0,317.526,225.534,0.0,10.092,426.918,12941.3,43900.8,328.675,359.121,1.0,0.932154,21.0,0.954375,133.84,159.128,0.93801,segment_0105_app2.swc,Xu_BA071_CP_2,E10
41.0,3631.681108,2.0,41.0,3631.68,2.0,3.0,6.0,4.0,235.436,112.238,0.0,21.4816,368.636,24918.8,150965.0,163.322,177.749,3.0,0.984321,5.66667,0.949156,99.8927,109.563,1.04758,segment_0207_app2.swc,Xu_BA071_CP_2,E10
63.0,2463.00864,2.0,63.0,2463.01,2.0,2.0,4.0,3.0,378.718,227.897,0.0,8.79653,593.621,15440.3,44318.1,251.99,264.243,2.0,0.981023,14.5,0.909437,76.7739,108.691,0.961882,segment_0009_app2.swc,Xu_BA071_CP_2,E10
19.0,9160.884178,2.0,19.0,9160.88,2.0,1.0,2.0,2.0,88.6962,86.498,0.0,19.0998,165.346,9137.34,66481.7,93.5742,103.376,1.0,0.947995,8.0,0.962963,16.853,82.1015,1.03395,segment_0051_app2.swc,Xu_BA071_CP_2,E10
79.0,4536.459792,2.0,79.0,4536.46,2.0,2.0,4.0,3.0,245.264,509.345,0.0,7.49135,754.332,17005.9,46062.5,542.603,670.622,2.0,0.920672,18.5,0.833685,126.19,92.547,0.963952,segment_0097_app2.swc,Xu_BA071_CP_2,E10
62.0,7853.981634,3.0,62.0,7853.98,3.0,2.0,5.0,4.0,301.264,291.173,0.0,11.9434,571.447,18863.4,84869.0,332.341,444.913,2.0,0.910773,11.2,0.985055,78.4316,44.0832,1.01096,segment_0135_app2.swc,Xu_BA071_CP_2,E10
42.0,4071.504079,3.0,42.0,4071.5,3.0,3.0,7.0,5.0,172.0,153.421,0.0,12.5371,365.61,13230.4,54221.2,118.282,120.479,3.0,0.988983,4.85714,0.928478,84.454,87.8348,0.9693,segment_0019_app2.swc,Xu_BA071_CP_2,E10
44.0,2463.00864,3.0,44.0,2463.01,3.0,1.0,3.0,3.0,207.265,261.425,0.0,9.7294,414.405,12283.6,35877.3,274.382,278.419,1.0,0.979358,13.3333,0.8398,81.1098,83.6513,0.97544,segment_0036_app2.swc,Xu_BA071_CP_2,E10
51.0,2123.716634,3.0,51.0,2123.72,3.0,2.0,5.0,4.0,324.385,213.529,0.0,9.89566,470.459,14091.5,46547.3,305.237,310.094,2.0,0.948555,9.0,0.835862,104.612,130.545,1.01222,segment_0129_app2.swc,Xu_BA071_CP_2,E10
